User,User service ID,Group,Cluster name,Cluster number
beachcottage13,17503642,Democrats,Dems|United Blue,14
motherAlston,701535828,Democrats,Dems|United Blue,14
mariaminerd,860792832,Democrats,Dems|United Blue,14
KimMSimpson,18844286,Democrats,Dems|United Blue,14
SusanPF,23016115,Democrats,Dems|United Blue,14
trudy_sanders,520858506,Democrats,Dems|United Blue,14
Xanthippie,18141610,Democrats,Dems|United Blue,14
gsimm,31345195,Democrats,Dems|United Blue,14
AmericanMetal1,860576268,Democrats,Dems|United Blue,14
delanhilliard,285644402,Democrats,Dems|United Blue,14
Allnkat,53056010,Democrats,Dems|United Blue,14
kitizensane,386284351,Democrats,Dems|United Blue,14
AlbertMotta_,44293932,Democrats,Dems|United Blue,14
GoldiHeel,335710713,Democrats,Dems|United Blue,14
polisnark,168884888,Democrats,Dems|United Blue,14
Lponyrider789,24451680,Democrats,Dems|United Blue,14
JustNana620,1659156038,Democrats,Dems|United Blue,14
Don_E_Harris,386543802,Democrats,Dems|United Blue,14
Hakkapip,54597913,Democrats,Dems|United Blue,14
Michcarian,21448718,Democrats,Dems|United Blue,14
JuliaLeo4,484604002,Democrats,Dems|United Blue,14
MRodgers4,901160826,Democrats,Dems|United Blue,14
PittYoungDems,1478211248,Democrats,Dems|United Blue,14
YvonneBonne,351302601,Democrats,Dems|United Blue,14
wilson6923,17917717,Democrats,Dems|United Blue,14
Auroramwj,17692869,Democrats,Dems|United Blue,14
victoronu,39712696,Democrats,Dems|United Blue,14
RockCandy15,16227123,Democrats,Dems|United Blue,14
toj3000,27622898,Democrats,Dems|United Blue,14
debzuniverse,18120905,Democrats,Dems|United Blue,14
patricia_linna,719051460,Democrats,Dems|United Blue,14
SHERRIMAMA,36371124,Democrats,Dems|United Blue,14
kabrinkman,803794298,Democrats,Dems|United Blue,14
LyteWillie,2167680739,Democrats,Dems|United Blue,14
koolking83,21164301,Democrats,Dems|United Blue,14
bjdrues,365259831,Democrats,Dems|United Blue,14
adams4SC5,2407671002,Democrats,Dems|United Blue,14
sonwinks,1085075755,Democrats,Dems|United Blue,14
dianab1965,350886710,Democrats,Dems|United Blue,14
wigged,20619120,Democrats,Dems|United Blue,14
ZshanMirza,17589041,Democrats,Dems|United Blue,14
angie7575,188163864,Democrats,Dems|United Blue,14
GlenBrownSr,246744893,Democrats,Dems|United Blue,14
2informed4u,809897826,Democrats,Dems|United Blue,14
art_f2001,43478103,Democrats,Dems|United Blue,14
im1badrn,774643068,Democrats,Dems|United Blue,14
AnuAnzu,301791092,Democrats,Dems|United Blue,14
crudupeudeans,1445282029,Democrats,Dems|United Blue,14
b0ltzmann,15440298,Democrats,Dems|United Blue,14
1truegritter,751372572,Democrats,Dems|United Blue,14
BraddockDems,1500428564,Democrats,Dems|United Blue,14
VirgoJohnny,51880276,Democrats,Dems|United Blue,14
Carlos214Carlos,1335804572,Democrats,Dems|United Blue,14
FatEgyptian,729171516,Democrats,Dems|United Blue,14
mmyer1018,503852386,Democrats,Dems|United Blue,14
RESPECTING44,842868962,Democrats,Dems|United Blue,14
growingveggies,23267806,Democrats,Dems|United Blue,14
DAChile,1364881236,Democrats,Dems|United Blue,14
hshorty55,1135669754,Democrats,Dems|United Blue,14
BGPrincess05,155442314,Democrats,Dems|United Blue,14
TurnMOBlue,2695002217,Democrats,Dems|United Blue,14
garyjackson625,110781528,Democrats,Dems|United Blue,14
PeruBebeChrissy,361485395,Democrats,Dems|United Blue,14
MichaelGrande4,956412000,Democrats,Dems|United Blue,14
RetiredMITeach,254663576,Democrats,Dems|United Blue,14
onlypeace4us,104679412,Democrats,Dems|United Blue,14
ProfessorJAD,217162039,Democrats,Dems|United Blue,14
2LOL_LOLS,1428806826,Democrats,Dems|United Blue,14
MagandaWright,1595019320,Democrats,Dems|United Blue,14
LvsPnthers,28509580,Democrats,Dems|United Blue,14
Grtseeker,83967276,Democrats,Dems|United Blue,14
Rain95Mizz,1202005458,Democrats,Dems|United Blue,14
MermaidJKL,2216451449,Democrats,Dems|United Blue,14
TheSwampwitch,74329104,Democrats,Dems|United Blue,14
vonPinto1,465833678,Democrats,Dems|United Blue,14
tomdogK,385672546,Democrats,Dems|United Blue,14
pcoop125,829859839,Democrats,Dems|United Blue,14
nativebackyard,225143784,Democrats,Dems|United Blue,14
sheelaraja,56400696,Democrats,Dems|United Blue,14
jrzgrlz,166348894,Democrats,Dems|United Blue,14
blue_lonestar,887154228,Democrats,Dems|United Blue,14
waterbndr,59571450,Democrats,Dems|United Blue,14
delaneymontana,756143425,Democrats,Dems|United Blue,14
BlueProgressive,3002412889,Democrats,Dems|United Blue,14
LSS1961,33349706,Democrats,Dems|United Blue,14
jlop117,412741190,Democrats,Dems|United Blue,14
rebelsmom46,2281629666,Democrats,Dems|United Blue,14
mpenguin1,1458109609,Democrats,Dems|United Blue,14
Keith_Humphrey,17602434,Democrats,Dems|United Blue,14
crcrosby999,565557956,Democrats,Dems|United Blue,14
greedypigz,49825019,Democrats,Dems|United Blue,14
LLam33,1017817249,Democrats,Dems|United Blue,14
roseallaire,715071589,Democrats,Dems|United Blue,14
fireflye10,15835914,Democrats,Dems|United Blue,14
TheDanLovingood,271513600,Democrats,Dems|United Blue,14
907BlueDot,1144006176,Democrats,Dems|United Blue,14
Arete57,41705788,Democrats,Dems|United Blue,14
womenaresmarter,535400371,Democrats,Dems|United Blue,14
k8c223,1549231957,Democrats,Dems|United Blue,14
MOWaterhouse,23491337,Democrats,Dems|United Blue,14
Keith969,57791207,Democrats,Dems|United Blue,14
jeanne77sunset,25029303,Democrats,Dems|United Blue,14
junkohub,195857590,Democrats,Dems|United Blue,14
wilewill,1426814712,Democrats,Dems|United Blue,14
jslubinski,100005375,Democrats,Dems|United Blue,14
Rob_J_Mathews,30091976,Democrats,Dems|United Blue,14
chad_mays,820275259,Democrats,Dems|United Blue,14
ShellyHaggerty,67814086,Democrats,Dems|United Blue,14
larrymholliday,864844392,Democrats,Dems|United Blue,14
TikkieG,298718098,Democrats,Dems|United Blue,14
mondrianyone,29226673,Democrats,Dems|United Blue,14
BillcBrennan,148894759,Democrats,Dems|United Blue,14
iftaft,69318405,Democrats,Dems|United Blue,14
Equality4You,260997460,Democrats,Dems|United Blue,14
ejoan57,487770873,Democrats,Dems|United Blue,14
BigD_KnowsAll,902259738,Democrats,Dems|United Blue,14
BlueVindication,773145516,Democrats,Dems|United Blue,14
Madcap62Larry,921824922,Democrats,Dems|United Blue,14
the_new_deal_,1695286476,Democrats,Dems|United Blue,14
AZHAC_Scott,455632174,Democrats,Dems|United Blue,14
UrsocUrsol,27997662,Democrats,Dems|United Blue,14
PghFox,1414627170,Democrats,Dems|United Blue,14
meekee66,1521154825,Democrats,Dems|United Blue,14
Gigi2my3,825684601,Democrats,Dems|United Blue,14
TheRealWulfdawg,61582041,Democrats,Dems|United Blue,14
RonHarrisMN,557178749,Democrats,Dems|United Blue,14
fabaceae,2595431574,Democrats,Dems|United Blue,14
SassyTKO,439551509,Democrats,Dems|United Blue,14
CaraPrior2014,455662560,Democrats,Dems|United Blue,14
WaterSolarWind,357331066,Democrats,Dems|United Blue,14
JenaFTN,942513829,Democrats,Dems|United Blue,14
Una_Bear_Dog,1056932990,Democrats,Dems|United Blue,14
loisjnv,24631657,Democrats,Dems|United Blue,14
bluemoon768,22181755,Democrats,Dems|United Blue,14
AlMorenoRealtor,16132477,Democrats,Dems|United Blue,14
AFLCIO,10069612,US Political Reporting,Lib Activists|Digital Media,15
ilyseh,7860902,US Political Reporting,Lib Activists|Digital Media,15
teddygoff,47462001,US Political Reporting,Lib Activists|Digital Media,15
MarlonDMarshall,277719684,US Political Reporting,Lib Activists|Digital Media,15
jljacobson,21293089,US Political Reporting,Lib Activists|Digital Media,15
Public_Citizen,14335586,US Political Reporting,Lib Activists|Digital Media,15
Mitch_Stewart,92394644,US Political Reporting,Lib Activists|Digital Media,15
LeftAction,227894751,US Political Reporting,Lib Activists|Digital Media,15
just_jenna,15726077,US Political Reporting,Lib Activists|Digital Media,15
ringoffireradio,17301707,US Political Reporting,Lib Activists|Digital Media,15
ggreeneva,775142,US Political Reporting,Lib Activists|Digital Media,15
JessLivMo,78776348,US Political Reporting,Lib Activists|Digital Media,15
EmmyA2,48807945,US Political Reporting,Lib Activists|Digital Media,15
CREDOMobile,14630443,US Political Reporting,Lib Activists|Digital Media,15
MelissaRyan,10371822,US Political Reporting,Lib Activists|Digital Media,15
JenNedeau,12615912,US Political Reporting,Lib Activists|Digital Media,15
RandiRhodes,53159373,US Political Reporting,Lib Activists|Digital Media,15
laurenm,1240681,US Political Reporting,Lib Activists|Digital Media,15
majorityfm,208361818,US Political Reporting,Lib Activists|Digital Media,15
kthalps,15859912,US Political Reporting,Lib Activists|Digital Media,15
270Strategies,1084972932,US Political Reporting,Lib Activists|Digital Media,15
DarcyBurner,14770470,US Political Reporting,Lib Activists|Digital Media,15
akmcquade,12372812,US Political Reporting,Lib Activists|Digital Media,15
ch3ryl,3421641,US Political Reporting,Lib Activists|Digital Media,15
Katie_Speak,287507644,US Political Reporting,Lib Activists|Digital Media,15
actblue,8223542,US Political Reporting,Lib Activists|Digital Media,15
johnbrougher,8114362,US Political Reporting,Lib Activists|Digital Media,15
asherhuey,14128974,US Political Reporting,Lib Activists|Digital Media,15
DanteAtkins,14873767,US Political Reporting,Lib Activists|Digital Media,15
Elana_Brooklyn,15246892,US Political Reporting,Lib Activists|Digital Media,15
mcgregormt,15205606,US Political Reporting,Lib Activists|Digital Media,15
ravenb,15743485,US Political Reporting,Lib Activists|Digital Media,15
mattcompton,5868202,US Political Reporting,Lib Activists|Digital Media,15
SalimZymet,83903186,US Political Reporting,Lib Activists|Digital Media,15
FooteSteppes,14367751,US Political Reporting,Lib Activists|Digital Media,15
nataliefoster,7860992,US Political Reporting,Lib Activists|Digital Media,15
amandalitman,3488471,US Political Reporting,Lib Activists|Digital Media,15
RachelPerrone,12919082,US Political Reporting,Lib Activists|Digital Media,15
NGPVAN,23625085,US Political Reporting,Lib Activists|Digital Media,15
PplsAction,14868145,US Political Reporting,Lib Activists|Digital Media,15
Nolan,6371492,US Political Reporting,Lib Activists|Digital Media,15
lcollinsp,261980232,US Political Reporting,Lib Activists|Digital Media,15
benwikler,851211,US Political Reporting,Lib Activists|Digital Media,15
Mudflats,16729240,US Political Reporting,Lib Activists|Digital Media,15
StephanieWDC,53981494,US Political Reporting,Lib Activists|Digital Media,15
bradbaumn,7383992,US Political Reporting,Lib Activists|Digital Media,15
ericas,5716162,US Political Reporting,Lib Activists|Digital Media,15
teacherken,30686025,US Political Reporting,Lib Activists|Digital Media,15
ameliashowalter,48087463,US Political Reporting,Lib Activists|Digital Media,15
tracyrusso,1912251,US Political Reporting,Lib Activists|Digital Media,15
USWBlogger,17836903,US Political Reporting,Lib Activists|Digital Media,15
Ringuette,21424293,US Political Reporting,Lib Activists|Digital Media,15
wellstoneaction,14355312,US Political Reporting,Lib Activists|Digital Media,15
juliarosen,6328572,US Political Reporting,Lib Activists|Digital Media,15
revmsg,14937298,US Political Reporting,Lib Activists|Digital Media,15
deepa_k,24363945,US Political Reporting,Lib Activists|Digital Media,15
edgery,7496742,US Political Reporting,Lib Activists|Digital Media,15
dcjohnson,11394562,US Political Reporting,Lib Activists|Digital Media,15
DaveStroup,66710042,US Political Reporting,Lib Activists|Digital Media,15
jess_kutch,1089381,US Political Reporting,Lib Activists|Digital Media,15
nekaro,15768008,US Political Reporting,Lib Activists|Digital Media,15
KyDems,58500736,US Political Reporting,Lib Activists|Digital Media,15
TimFullerton,3349241,US Political Reporting,Lib Activists|Digital Media,15
KathTX,65968759,US Political Reporting,Lib Activists|Digital Media,15
ericming5,26423162,US Political Reporting,Lib Activists|Digital Media,15
ccorbisiero,132646852,US Political Reporting,Lib Activists|Digital Media,15
bluejersey,14727040,US Political Reporting,Lib Activists|Digital Media,15
rosswallen,14775654,US Political Reporting,Lib Activists|Digital Media,15
kwright39,52054505,US Political Reporting,Lib Activists|Digital Media,15
msager,13821862,US Political Reporting,Lib Activists|Digital Media,15
bakerbk,49247796,US Political Reporting,Lib Activists|Digital Media,15
RepubDirtyTrick,72334903,US Political Reporting,Lib Activists|Digital Media,15
salsalabs,21928361,US Political Reporting,Lib Activists|Digital Media,15
DCBadger,16018895,US Political Reporting,Lib Activists|Digital Media,15
dianafakhouri,184993975,US Political Reporting,Lib Activists|Digital Media,15
annagalland,7884802,US Political Reporting,Lib Activists|Digital Media,15
andrewbleeker,25307800,US Political Reporting,Lib Activists|Digital Media,15
KateThomas,15371215,US Political Reporting,Lib Activists|Digital Media,15
RSwirling,18237313,US Political Reporting,Lib Activists|Digital Media,15
MikeMoschella,23435754,US Political Reporting,Lib Activists|Digital Media,15
stayupearly,18983840,US Political Reporting,Lib Activists|Digital Media,15
daviddonnelly,7799732,US Political Reporting,Lib Activists|Digital Media,15
steveolson,8888,US Political Reporting,Lib Activists|Digital Media,15
javimorillo,14482396,US Political Reporting,Lib Activists|Digital Media,15
Gaius_Publius,16099432,US Political Reporting,Lib Activists|Digital Media,15
KTravisBallie,19873152,US Political Reporting,Lib Activists|Digital Media,15
edenjames,5489932,US Political Reporting,Lib Activists|Digital Media,15
kweidleman,23543520,US Political Reporting,Lib Activists|Digital Media,15
BPIMedia,94573293,US Political Reporting,Lib Activists|Digital Media,15
danielmintz,7848212,US Political Reporting,Lib Activists|Digital Media,15
mikeyfranklin,102036068,US Political Reporting,Lib Activists|Digital Media,15
Jeff_Gabe,198305918,US Political Reporting,Lib Activists|Digital Media,15
joshhendler,6527442,US Political Reporting,Lib Activists|Digital Media,15
diazmarg,58143375,US Political Reporting,Lib Activists|Digital Media,15
hboothgo,15808128,US Political Reporting,Lib Activists|Digital Media,15
JPughMI,18609072,US Political Reporting,Lib Activists|Digital Media,15
ginacooper,14607890,US Political Reporting,Lib Activists|Digital Media,15
TulaConnell,16613290,US Political Reporting,Lib Activists|Digital Media,15
CohenJC,44621097,US Political Reporting,Lib Activists|Digital Media,15
FrankChi,6478272,US Political Reporting,Lib Activists|Digital Media,15
MSQRD,15912616,US Political Reporting,Lib Activists|Digital Media,15
ABetterMN,20535707,US Political Reporting,Lib Activists|Digital Media,15
Habershaw,66873399,US Political Reporting,Lib Activists|Digital Media,15
paulhogarth,15716568,US Political Reporting,Lib Activists|Digital Media,15
thischoi,18289035,US Political Reporting,Lib Activists|Digital Media,15
mattsinger7,18618881,US Political Reporting,Lib Activists|Digital Media,15
shayera,15535991,US Political Reporting,Lib Activists|Digital Media,15
cksieloff,1649751,US Political Reporting,Lib Activists|Digital Media,15
md_mcgrath,192729177,US Political Reporting,Lib Activists|Digital Media,15
MalindaFrevert,42893806,US Political Reporting,Lib Activists|Digital Media,15
pbondi,16790718,US Political Reporting,Lib Activists|Digital Media,15
alexandriajwitt,118836372,US Political Reporting,Lib Activists|Digital Media,15
wyskida,22589004,US Political Reporting,Lib Activists|Digital Media,15
rgallentine,15982957,US Political Reporting,Lib Activists|Digital Media,15
tobytobitobe,8644362,US Political Reporting,Lib Activists|Digital Media,15
ellismads,10710802,US Political Reporting,Lib Activists|Digital Media,15
esreif,19194353,US Political Reporting,Lib Activists|Digital Media,15
_kbm,20246888,US Political Reporting,Lib Activists|Digital Media,15
momofink,22708124,US Political Reporting,Lib Activists|Digital Media,15
alaw202,23333998,US Political Reporting,Lib Activists|Digital Media,15
TahirDuckett,16247277,US Political Reporting,Lib Activists|Digital Media,15
msarahl,54590055,US Political Reporting,Lib Activists|Digital Media,15
dleichtman,15378845,US Political Reporting,Lib Activists|Digital Media,15
ajcarrillo,15367337,US Political Reporting,Lib Activists|Digital Media,15
sueblueswilson,50769309,US Political Reporting,Lib Activists|Digital Media,15
lucasoconnor,16545692,US Political Reporting,Lib Activists|Digital Media,15
lucasfleischer,22681016,US Political Reporting,Lib Activists|Digital Media,15
victorzapanta,1758171,US Political Reporting,Lib Activists|Digital Media,15
RickClaypool,16955809,US Political Reporting,Lib Activists|Digital Media,15
csilberman70,15447275,US Political Reporting,Lib Activists|Digital Media,15
DanAncona,1194131,US Political Reporting,Lib Activists|Digital Media,15
jfsolnet,24945651,US Political Reporting,Lib Activists|Digital Media,15
twistedbarbie,14268445,US Political Reporting,Lib Activists|Digital Media,15
